index,Class,video_x
37_1_73,1,37_1
37_1_74,1,37_1
37_1_75,1,37_1
37_1_76,1,37_1
37_1_77,1,37_1
37_1_78,1,37_1
37_1_79,1,37_1
37_1_80,1,37_1
37_1_81,1,37_1
37_1_82,2,37_1
37_1_83,2,37_1
37_1_84,2,37_1
37_1_85,2,37_1
37_1_86,2,37_1
37_1_87,2,37_1
37_1_88,2,37_1
37_1_89,2,37_1
37_1_90,2,37_1
37_1_91,2,37_1
37_1_92,2,37_1
37_1_93,2,37_1
37_1_94,2,37_1
37_1_95,2,37_1
37_1_96,2,37_1
37_1_97,2,37_1
37_1_98,2,37_1
37_1_99,2,37_1
37_1_100,2,37_1
37_1_101,2,37_1
37_1_102,2,37_1
37_1_103,2,37_1
37_1_104,2,37_1
37_1_105,2,37_1
37_1_106,2,37_1
37_1_107,2,37_1
37_1_108,2,37_1
37_1_109,2,37_1
37_1_110,2,37_1
38_1_1,1,38_1
38_1_2,1,38_1
38_1_3,1,38_1
38_1_4,1,38_1
38_1_5,1,38_1
38_1_6,1,38_1
38_1_7,1,38_1
38_1_8,1,38_1
38_1_9,1,38_1
38_1_10,1,38_1
38_1_11,1,38_1
38_1_12,1,38_1
38_1_13,1,38_1
38_1_14,1,38_1
38_1_15,1,38_1
38_1_16,1,38_1
38_1_17,1,38_1
38_1_18,1,38_1
38_1_19,1,38_1
38_1_20,1,38_1
38_1_21,1,38_1
38_1_22,1,38_1
38_1_23,1,38_1
38_1_24,1,38_1
38_1_25,1,38_1
38_1_26,1,38_1
38_1_27,1,38_1
38_1_28,1,38_1
38_1_29,1,38_1
38_1_30,1,38_1
38_1_31,1,38_1
38_1_32,1,38_1
38_1_33,1,38_1
38_1_34,1,38_1
38_1_35,1,38_1
38_1_36,1,38_1
38_1_37,1,38_1
38_1_38,1,38_1
38_1_39,1,38_1
38_1_40,1,38_1
38_1_41,1,38_1
38_1_42,1,38_1
38_1_43,1,38_1
38_1_44,1,38_1
38_1_45,1,38_1
38_1_46,1,38_1
38_1_47,1,38_1
38_1_48,1,38_1
38_1_49,1,38_1
38_1_50,1,38_1
38_1_51,1,38_1
38_1_52,1,38_1
38_1_53,1,38_1
38_1_54,1,38_1
38_1_55,1,38_1
38_1_56,1,38_1
38_1_57,1,38_1
38_1_58,1,38_1
38_1_59,1,38_1
38_1_60,1,38_1
38_1_61,1,38_1
38_1_62,1,38_1
38_1_63,1,38_1
38_1_64,1,38_1
38_1_65,1,38_1
38_1_66,1,38_1
38_1_67,1,38_1
38_1_68,1,38_1
38_1_69,1,38_1
38_1_70,1,38_1
38_1_71,1,38_1
38_1_72,1,38_1
38_1_73,1,38_1
38_1_74,1,38_1
38_1_75,1,38_1
38_1_76,1,38_1
38_1_77,1,38_1
38_1_78,1,38_1
38_1_79,1,38_1
38_1_80,1,38_1
38_1_81,1,38_1
38_1_82,1,38_1
38_1_83,1,38_1
38_1_84,1,38_1
38_1_85,1,38_1
38_1_86,1,38_1
38_1_87,1,38_1
38_1_88,1,38_1
38_1_89,1,38_1
38_1_90,1,38_1
38_1_91,1,38_1
38_1_92,1,38_1
38_1_93,1,38_1
38_1_94,1,38_1
38_1_95,1,38_1
38_1_96,1,38_1
38_1_97,1,38_1
38_1_98,1,38_1
38_1_99,1,38_1
38_1_100,1,38_1
38_1_101,1,38_1
38_1_102,1,38_1
38_1_103,1,38_1
38_1_104,1,38_1
38_1_105,1,38_1
38_1_106,1,38_1
38_1_107,1,38_1
38_1_108,1,38_1
38_1_109,1,38_1
38_1_110,1,38_1
38_1_111,1,38_1
38_1_112,1,38_1
38_1_113,1,38_1
38_1_114,1,38_1
38_1_115,1,38_1
38_1_116,1,38_1
38_1_117,1,38_1
38_1_118,1,38_1
38_1_119,1,38_1
38_1_120,1,38_1
38_1_121,1,38_1
38_1_122,1,38_1
38_1_123,1,38_1
38_1_124,1,38_1
38_1_125,1,38_1
38_1_126,1,38_1
38_1_127,1,38_1
38_1_128,1,38_1
38_1_129,1,38_1
38_1_130,1,38_1
38_1_131,1,38_1
38_1_132,1,38_1
38_1_133,2,38_1
38_1_134,2,38_1
38_1_135,2,38_1
38_1_136,2,38_1
38_1_137,2,38_1
38_1_138,2,38_1
38_1_139,2,38_1
38_1_140,2,38_1
38_1_141,2,38_1
38_1_142,1,38_1
38_1_143,1,38_1
38_1_144,1,38_1
38_1_145,1,38_1
38_1_146,1,38_1
38_1_147,1,38_1
38_1_148,1,38_1
38_1_149,1,38_1
38_1_150,1,38_1
38_1_151,1,38_1
38_1_152,1,38_1
38_1_153,1,38_1
38_1_154,1,38_1
38_1_155,1,38_1
38_1_156,1,38_1
38_1_157,1,38_1
38_1_158,1,38_1
38_1_159,1,38_1
38_1_160,1,38_1
38_1_161,1,38_1
38_1_162,1,38_1
38_1_163,1,38_1
38_1_164,1,38_1
38_1_165,1,38_1
38_1_166,1,38_1
38_1_167,1,38_1
38_1_168,1,38_1
38_1_169,1,38_1
38_1_170,1,38_1
38_1_171,1,38_1
38_1_172,1,38_1
38_1_173,1,38_1
38_1_174,1,38_1
38_1_175,1,38_1
38_1_176,1,38_1
38_1_177,1,38_1
38_1_178,1,38_1
38_1_179,1,38_1
38_1_180,1,38_1
38_1_181,1,38_1
38_1_182,1,38_1
38_1_183,1,38_1
38_1_184,1,38_1
38_1_185,1,38_1
38_1_186,1,38_1
38_1_187,1,38_1
38_1_188,1,38_1
38_1_189,1,38_1
38_1_190,1,38_1
38_1_191,1,38_1
38_1_192,1,38_1
38_1_193,1,38_1
38_1_194,1,38_1
38_1_195,1,38_1
38_1_196,1,38_1
38_1_197,1,38_1
38_1_198,1,38_1
38_1_199,1,38_1
38_1_200,1,38_1
38_1_201,1,38_1
38_1_202,1,38_1
38_1_203,1,38_1
38_1_204,1,38_1
38_1_205,1,38_1
38_1_206,1,38_1
38_1_207,1,38_1
38_1_208,1,38_1
38_1_209,1,38_1
38_1_210,1,38_1
38_1_211,1,38_1
38_1_212,1,38_1
38_1_213,1,38_1
38_1_214,1,38_1
38_1_215,1,38_1
38_1_216,1,38_1
38_1_217,1,38_1
38_1_218,1,38_1
38_1_219,1,38_1
38_1_220,1,38_1
38_1_221,1,38_1
38_1_222,1,38_1
38_1_223,1,38_1
38_1_224,1,38_1
38_1_225,1,38_1
38_1_226,1,38_1
38_1_227,1,38_1
38_1_228,1,38_1
38_1_229,1,38_1
43_1_1,1,43_1
43_1_2,1,43_1
43_1_3,1,43_1
43_1_4,1,43_1
43_1_5,1,43_1
43_1_6,1,43_1
43_1_7,1,43_1
43_1_8,1,43_1
43_1_9,1,43_1
43_1_10,1,43_1
43_1_11,1,43_1
43_1_12,1,43_1
43_1_13,1,43_1
43_1_14,1,43_1
43_1_15,1,43_1
43_1_16,1,43_1
43_1_17,1,43_1
43_1_18,1,43_1
43_1_19,1,43_1
43_1_20,1,43_1
43_1_21,1,43_1
43_1_22,1,43_1
43_1_23,1,43_1
43_1_24,1,43_1
43_1_25,1,43_1
43_1_26,1,43_1
43_1_27,1,43_1
43_1_28,1,43_1
43_1_29,1,43_1
43_1_30,2,43_1
43_1_31,2,43_1
43_1_32,2,43_1
43_1_33,2,43_1
43_1_34,2,43_1
43_1_35,2,43_1
43_1_36,2,43_1
43_1_37,2,43_1
43_1_38,2,43_1
43_1_39,2,43_1
43_1_40,2,43_1
43_1_41,2,43_1
43_1_42,2,43_1
43_1_43,2,43_1
44_1_1,0,44_1
44_1_2,0,44_1
44_1_3,0,44_1
44_1_4,0,44_1
44_1_5,0,44_1
44_1_6,0,44_1
44_1_7,0,44_1
44_1_8,0,44_1
44_1_9,0,44_1
44_1_10,0,44_1
44_1_11,0,44_1
44_1_12,0,44_1
44_1_13,0,44_1
44_1_14,0,44_1
44_1_15,0,44_1
44_1_16,0,44_1
44_1_17,0,44_1
44_1_18,0,44_1
44_1_19,0,44_1
44_1_20,0,44_1
44_1_21,0,44_1
44_1_22,0,44_1
44_1_23,0,44_1
44_1_24,0,44_1
44_1_25,0,44_1
44_1_26,0,44_1
44_1_27,0,44_1
44_1_28,0,44_1
44_1_29,0,44_1
44_1_30,0,44_1
44_1_31,0,44_1
44_1_32,0,44_1
44_1_33,0,44_1
44_1_34,0,44_1
44_1_35,0,44_1
44_1_36,0,44_1
44_1_37,0,44_1
44_1_38,0,44_1
44_1_39,0,44_1
44_1_40,0,44_1
44_1_41,0,44_1
44_1_42,0,44_1
44_1_43,0,44_1
44_1_44,0,44_1
44_1_45,0,44_1
44_1_46,0,44_1
44_1_47,0,44_1
44_1_48,0,44_1
44_1_49,0,44_1
44_1_50,0,44_1
44_1_51,0,44_1
44_1_52,0,44_1
44_1_53,0,44_1
44_1_54,1,44_1
44_1_55,1,44_1
44_1_56,1,44_1
44_1_57,1,44_1
44_1_58,1,44_1
44_1_59,1,44_1
44_1_60,1,44_1
44_1_61,1,44_1
44_1_62,1,44_1
44_1_63,1,44_1
44_1_64,0,44_1
44_1_65,0,44_1
44_1_66,0,44_1
44_1_67,0,44_1
44_1_68,0,44_1
44_1_69,0,44_1
44_1_70,0,44_1
44_1_71,0,44_1
44_1_72,0,44_1
44_1_73,0,44_1
44_1_74,0,44_1
44_1_75,0,44_1
44_1_76,0,44_1
44_1_77,0,44_1
44_1_78,0,44_1
44_1_79,0,44_1
44_1_80,0,44_1
44_1_81,0,44_1
44_1_82,0,44_1
44_1_83,0,44_1
44_1_84,0,44_1
44_1_85,0,44_1
44_1_86,0,44_1
44_1_87,0,44_1
44_1_88,0,44_1
44_1_89,0,44_1
44_1_90,0,44_1
44_1_91,0,44_1
44_1_92,0,44_1
44_1_93,0,44_1
44_1_94,0,44_1
44_1_95,0,44_1
44_1_96,0,44_1
44_1_97,0,44_1
44_1_98,0,44_1
44_1_99,0,44_1
44_1_100,1,44_1
44_1_101,1,44_1
44_1_102,1,44_1
44_1_103,1,44_1
44_1_104,1,44_1
44_1_105,1,44_1
44_1_106,1,44_1
44_1_107,1,44_1
44_1_108,1,44_1
44_1_109,1,44_1
44_1_110,1,44_1
44_1_111,1,44_1
44_1_112,1,44_1
44_1_113,1,44_1
44_1_114,1,44_1
44_1_115,1,44_1
44_1_116,1,44_1
44_1_117,1,44_1
44_1_118,1,44_1
44_1_119,1,44_1
44_1_120,1,44_1
44_1_121,1,44_1
44_1_122,1,44_1
44_1_123,1,44_1
44_1_124,1,44_1
44_1_125,1,44_1
44_1_126,1,44_1
44_1_127,1,44_1
44_1_128,1,44_1
44_1_129,2,44_1
44_1_130,2,44_1
44_1_131,2,44_1
44_1_132,2,44_1
44_1_133,1,44_1
44_1_134,1,44_1
44_1_135,1,44_1
44_1_136,1,44_1
44_1_137,1,44_1
44_1_138,1,44_1
44_1_139,1,44_1
44_1_140,1,44_1
44_1_141,1,44_1
44_1_142,1,44_1
44_1_143,1,44_1
44_1_144,1,44_1
44_1_145,1,44_1
44_1_146,1,44_1
44_1_147,1,44_1
44_1_148,1,44_1
44_1_149,1,44_1
44_1_150,1,44_1
44_1_151,1,44_1
44_1_152,1,44_1
44_1_153,1,44_1
44_1_154,1,44_1
44_1_155,1,44_1
44_1_156,1,44_1
44_1_157,1,44_1
44_1_158,1,44_1
44_1_159,1,44_1
44_1_160,1,44_1
44_1_161,1,44_1
44_1_162,1,44_1
44_1_163,1,44_1
44_1_164,1,44_1
44_1_165,1,44_1
44_1_166,1,44_1
44_1_167,1,44_1
44_1_168,1,44_1
44_1_169,1,44_1
44_1_170,1,44_1
44_1_171,1,44_1
44_1_172,1,44_1
44_1_173,1,44_1
44_1_174,1,44_1
44_1_175,1,44_1
44_1_176,1,44_1
44_1_177,1,44_1
44_1_178,1,44_1
44_1_179,1,44_1
44_1_180,1,44_1
44_1_181,1,44_1
44_1_182,1,44_1
44_1_183,1,44_1
44_1_184,1,44_1
44_1_185,1,44_1
44_1_186,1,44_1
44_1_187,1,44_1
44_1_188,1,44_1
44_1_189,1,44_1
44_1_190,1,44_1
44_1_191,1,44_1
44_1_192,1,44_1
44_1_193,1,44_1
44_1_194,1,44_1
44_1_195,1,44_1
44_1_196,1,44_1
44_1_197,1,44_1
44_1_198,1,44_1
44_1_199,1,44_1
44_1_200,1,44_1
44_1_201,1,44_1
44_1_202,1,44_1
44_1_203,1,44_1
44_1_204,1,44_1
44_1_205,1,44_1
44_1_206,1,44_1
44_1_207,1,44_1
44_1_208,1,44_1
44_1_209,1,44_1
44_1_210,1,44_1
44_1_211,1,44_1
44_1_212,1,44_1
44_1_213,1,44_1
44_1_214,1,44_1
44_1_215,1,44_1
44_1_216,1,44_1
44_1_217,1,44_1
44_1_218,1,44_1
44_1_219,1,44_1
44_1_220,1,44_1
44_1_221,1,44_1
44_1_222,1,44_1
44_1_223,1,44_1
44_1_224,1,44_1
44_1_225,1,44_1
44_1_226,1,44_1
44_1_227,1,44_1
44_1_228,1,44_1
44_1_229,1,44_1
44_1_230,1,44_1
44_1_231,1,44_1
44_1_232,1,44_1
44_1_233,1,44_1
44_1_234,1,44_1
44_1_235,1,44_1
46_1_1,0,46_1
46_1_2,0,46_1
46_1_3,0,46_1
46_1_4,0,46_1
46_1_5,0,46_1
46_1_6,0,46_1
46_1_7,0,46_1
46_1_8,0,46_1
46_1_9,0,46_1
46_1_10,0,46_1
46_1_11,0,46_1
46_1_12,0,46_1
46_1_13,0,46_1
46_1_14,0,46_1
46_1_15,0,46_1
46_1_16,0,46_1
46_1_17,0,46_1
46_1_18,0,46_1
46_1_19,0,46_1
46_1_20,0,46_1
46_1_21,0,46_1
46_1_22,0,46_1
46_1_23,0,46_1
46_1_24,0,46_1
46_1_25,0,46_1
46_1_26,0,46_1
46_1_27,1,46_1
46_1_28,1,46_1
46_1_29,1,46_1
46_1_30,1,46_1
46_1_31,1,46_1
46_1_32,1,46_1
46_1_33,1,46_1
46_1_34,1,46_1
46_1_35,1,46_1
46_1_36,1,46_1
46_1_37,1,46_1
46_1_38,1,46_1
46_1_39,1,46_1
46_1_40,1,46_1
46_1_41,1,46_1
46_1_42,1,46_1
46_1_43,1,46_1
46_1_44,1,46_1
46_1_45,1,46_1
46_1_46,1,46_1
46_1_47,1,46_1
46_1_48,1,46_1
46_1_49,1,46_1
46_1_50,1,46_1
46_1_51,1,46_1
46_1_52,1,46_1
46_1_53,0,46_1
46_1_54,0,46_1
46_1_55,0,46_1
46_1_56,1,46_1
46_1_57,1,46_1
46_1_58,1,46_1
46_1_59,1,46_1
46_1_60,1,46_1
46_1_61,1,46_1
46_1_62,1,46_1
46_1_63,1,46_1
46_1_64,1,46_1
46_1_65,1,46_1
46_1_66,1,46_1
46_1_67,1,46_1
46_1_68,1,46_1
46_1_69,1,46_1
46_1_70,1,46_1
46_1_71,1,46_1
46_1_72,1,46_1
46_1_73,1,46_1
46_1_74,1,46_1
46_1_75,1,46_1
46_1_76,1,46_1
46_1_77,1,46_1
46_1_78,1,46_1
46_1_79,1,46_1
46_1_80,1,46_1
46_1_81,1,46_1
46_1_82,1,46_1
46_1_83,1,46_1
46_1_84,1,46_1
46_1_85,1,46_1
46_1_86,1,46_1
46_1_87,1,46_1
46_1_88,1,46_1
46_1_89,1,46_1
46_1_90,1,46_1
46_1_91,1,46_1
46_1_92,1,46_1
46_1_93,1,46_1
46_1_94,1,46_1
46_1_95,1,46_1
46_1_96,1,46_1
46_1_97,1,46_1
46_1_98,2,46_1
46_1_99,2,46_1
46_1_100,2,46_1
46_1_101,2,46_1
46_1_102,2,46_1
46_1_103,2,46_1
46_1_104,2,46_1
46_1_105,2,46_1
46_1_106,2,46_1
46_1_107,2,46_1
46_1_108,2,46_1
46_1_109,2,46_1
46_1_110,2,46_1
46_1_111,2,46_1
46_1_112,2,46_1
46_1_113,2,46_1
46_1_114,2,46_1
46_1_115,2,46_1
46_1_116,2,46_1
46_1_117,2,46_1
46_1_118,2,46_1
46_1_119,2,46_1
46_1_120,2,46_1
46_1_121,2,46_1
46_1_122,2,46_1
46_1_123,2,46_1
46_1_124,2,46_1
46_1_125,2,46_1
46_1_126,2,46_1
46_1_127,2,46_1
49_1_1,1,49_1
49_1_2,1,49_1
49_1_3,1,49_1
49_1_4,1,49_1
49_1_5,1,49_1
49_1_6,1,49_1
49_1_7,1,49_1
49_1_8,1,49_1
49_1_9,1,49_1
49_1_10,1,49_1
49_1_11,1,49_1
49_1_12,1,49_1
49_1_13,0,49_1
49_1_14,0,49_1
49_1_15,0,49_1
49_1_16,0,49_1
49_1_17,0,49_1
49_1_18,0,49_1
49_1_19,0,49_1
49_1_20,0,49_1
49_1_21,0,49_1
49_1_22,0,49_1
49_1_23,0,49_1
49_1_24,0,49_1
49_1_25,0,49_1
49_1_26,0,49_1
49_1_27,1,49_1
49_1_28,1,49_1
49_1_29,1,49_1
49_1_30,1,49_1
49_1_31,1,49_1
49_1_32,1,49_1
49_1_33,1,49_1
49_1_34,1,49_1
49_1_35,1,49_1
49_1_36,1,49_1
49_1_37,1,49_1
49_1_38,1,49_1
49_1_39,1,49_1
49_1_40,1,49_1
49_1_41,1,49_1
49_1_42,1,49_1
49_1_43,1,49_1
49_1_44,2,49_1
49_1_45,2,49_1
49_1_46,1,49_1
49_1_47,1,49_1
49_1_48,1,49_1
49_1_49,1,49_1
49_1_50,1,49_1
49_1_51,1,49_1
49_1_52,1,49_1
49_1_53,1,49_1
49_1_54,1,49_1
49_1_55,1,49_1
49_1_56,1,49_1
49_1_57,1,49_1
49_1_58,2,49_1
49_1_59,1,49_1
49_1_60,1,49_1
49_1_61,1,49_1
49_1_62,1,49_1
49_1_63,1,49_1
49_1_64,1,49_1
49_1_65,1,49_1
49_1_66,1,49_1
49_1_67,1,49_1
49_1_68,1,49_1
49_1_69,1,49_1
49_1_70,1,49_1
49_1_71,1,49_1
49_1_72,1,49_1
49_1_73,1,49_1
49_1_74,1,49_1
49_1_75,1,49_1
49_1_76,1,49_1
49_1_77,1,49_1
49_1_78,1,49_1
49_1_79,1,49_1
49_1_80,1,49_1
49_1_81,1,49_1
49_1_82,1,49_1
49_1_83,1,49_1
49_1_84,1,49_1
49_1_85,1,49_1
49_1_86,1,49_1
49_1_87,1,49_1
49_1_88,1,49_1
49_1_89,1,49_1
49_1_90,1,49_1
49_1_91,1,49_1
49_1_92,1,49_1
49_1_93,1,49_1
49_1_94,1,49_1
49_1_95,1,49_1
49_1_96,1,49_1
49_1_97,1,49_1
49_1_98,1,49_1
49_1_99,1,49_1
49_1_100,1,49_1
49_1_101,1,49_1
49_1_102,1,49_1
49_1_103,1,49_1
49_1_104,1,49_1
49_1_105,1,49_1
49_1_106,1,49_1
49_1_107,1,49_1
49_1_108,1,49_1
49_1_109,1,49_1
49_1_110,1,49_1
49_1_111,1,49_1
49_1_112,1,49_1
49_1_113,1,49_1
49_1_114,1,49_1
49_1_115,1,49_1
49_1_116,1,49_1
49_1_117,1,49_1
49_1_118,1,49_1
49_1_119,1,49_1
49_1_120,1,49_1
49_1_121,1,49_1
49_1_122,1,49_1
49_1_123,1,49_1
49_1_124,1,49_1
49_1_125,1,49_1
49_1_126,1,49_1
49_1_127,1,49_1
49_1_128,1,49_1
49_1_129,1,49_1
49_1_130,1,49_1
49_1_131,1,49_1
49_1_132,1,49_1
49_1_133,1,49_1
49_1_134,1,49_1
49_1_135,1,49_1
49_1_136,1,49_1
49_1_137,1,49_1
49_1_138,1,49_1
49_1_139,1,49_1
49_1_140,1,49_1
49_1_141,1,49_1
49_1_142,1,49_1
53_1_1,1,53_1
53_1_2,1,53_1
53_1_3,1,53_1
53_1_4,1,53_1
53_1_5,1,53_1
53_1_6,1,53_1
53_1_7,1,53_1
53_1_8,1,53_1
53_1_9,1,53_1
53_1_10,1,53_1
53_1_11,1,53_1
53_1_12,1,53_1
53_1_13,1,53_1
53_1_14,1,53_1
53_1_15,1,53_1
53_1_16,1,53_1
53_1_17,1,53_1
53_1_18,1,53_1
53_1_19,1,53_1
53_1_20,1,53_1
53_1_21,1,53_1
53_1_22,1,53_1
53_1_23,1,53_1
53_1_24,1,53_1
53_1_25,1,53_1
53_1_26,1,53_1
53_1_27,1,53_1
53_1_28,1,53_1
53_1_29,1,53_1
53_1_30,1,53_1
53_1_31,1,53_1
53_1_32,1,53_1
53_1_33,1,53_1
53_1_34,1,53_1
53_1_35,1,53_1
53_1_36,1,53_1
53_1_37,1,53_1
53_1_38,1,53_1
53_1_39,1,53_1
53_1_40,1,53_1
53_1_41,1,53_1
53_1_42,1,53_1
53_1_43,1,53_1
53_1_44,1,53_1
53_1_45,1,53_1
53_1_46,1,53_1
53_1_47,1,53_1
53_1_48,1,53_1
53_1_49,1,53_1
53_1_50,1,53_1
53_1_51,1,53_1
53_1_52,1,53_1
53_1_53,2,53_1
53_1_54,2,53_1
53_1_55,2,53_1
53_1_56,2,53_1
53_1_57,1,53_1
53_1_58,1,53_1
53_1_59,1,53_1
53_1_60,1,53_1
53_1_61,1,53_1
53_1_62,1,53_1
53_1_63,1,53_1
54_1_1,2,54_1
54_1_2,2,54_1
54_1_3,2,54_1
54_1_4,1,54_1
54_1_5,1,54_1
54_1_6,1,54_1
54_1_7,1,54_1
54_1_8,1,54_1
54_1_9,1,54_1
54_1_10,1,54_1
54_1_11,1,54_1
54_1_12,1,54_1
54_1_13,1,54_1
54_1_14,1,54_1
54_1_15,1,54_1
54_1_16,1,54_1
54_1_17,1,54_1
54_1_18,1,54_1
54_1_19,1,54_1
54_1_20,1,54_1
54_1_21,1,54_1
54_1_22,1,54_1
54_1_23,1,54_1
54_1_24,1,54_1
54_1_25,1,54_1
54_1_26,1,54_1
54_1_27,2,54_1
54_1_28,2,54_1
54_1_29,2,54_1
54_1_30,2,54_1
54_1_31,2,54_1
54_1_32,2,54_1
54_1_33,2,54_1
54_1_34,2,54_1
54_1_35,2,54_1
54_1_36,2,54_1
54_1_37,2,54_1
54_1_38,2,54_1
54_1_39,2,54_1
54_1_40,2,54_1
54_1_41,2,54_1
54_1_42,2,54_1
55_1_1,1,55_1
55_1_2,1,55_1
55_1_3,1,55_1
55_1_4,1,55_1
55_1_5,1,55_1
55_1_6,1,55_1
55_1_7,1,55_1
55_1_8,1,55_1
55_1_9,1,55_1
55_1_10,1,55_1
55_1_11,1,55_1
55_1_12,1,55_1
55_1_13,1,55_1
55_1_14,1,55_1
55_1_15,1,55_1
55_1_16,2,55_1
55_1_17,2,55_1
55_1_18,2,55_1
55_1_19,2,55_1
55_1_20,2,55_1
55_1_21,2,55_1
55_1_22,2,55_1
55_1_23,2,55_1
55_1_24,2,55_1
55_1_25,2,55_1
55_1_26,2,55_1
55_1_27,2,55_1
55_1_28,2,55_1
55_1_29,2,55_1
55_1_30,2,55_1
55_1_31,2,55_1
55_1_32,2,55_1
55_1_33,2,55_1
55_1_34,2,55_1
55_1_35,2,55_1
55_1_36,2,55_1
55_1_37,1,55_1
55_1_38,1,55_1
55_1_39,1,55_1
55_1_40,1,55_1
55_1_41,1,55_1
55_1_42,1,55_1
55_1_43,1,55_1
55_1_44,1,55_1
55_1_45,1,55_1
55_1_46,1,55_1
55_1_47,2,55_1
55_1_48,2,55_1
55_1_49,2,55_1
55_1_50,2,55_1
55_1_51,2,55_1
55_1_52,2,55_1
55_1_53,2,55_1
55_1_54,2,55_1
55_1_55,2,55_1
55_1_56,2,55_1
55_1_57,2,55_1
55_1_58,2,55_1
55_1_59,2,55_1
55_1_60,2,55_1
57_1_1,1,57_1
57_1_2,1,57_1
57_1_3,1,57_1
57_1_4,1,57_1
57_1_5,1,57_1
57_1_6,1,57_1
57_1_7,1,57_1
57_1_8,1,57_1
57_1_9,1,57_1
57_1_10,1,57_1
57_1_11,1,57_1
57_1_12,1,57_1
57_1_13,2,57_1
57_1_14,2,57_1
57_1_15,2,57_1
57_1_16,2,57_1
57_1_17,2,57_1
57_1_18,2,57_1
57_1_19,2,57_1
57_1_20,2,57_1
57_1_21,1,57_1
57_1_22,1,57_1
57_1_23,1,57_1
57_1_24,1,57_1
57_1_25,1,57_1
57_1_26,1,57_1
57_1_27,1,57_1
57_1_28,1,57_1
57_1_29,1,57_1
57_1_30,1,57_1
58_1_1,1,58_1
58_1_2,1,58_1
58_1_3,1,58_1
58_1_4,1,58_1
58_1_5,1,58_1
58_1_6,1,58_1
58_1_7,1,58_1
58_1_8,1,58_1
58_1_9,1,58_1
58_1_10,1,58_1
58_1_11,1,58_1
58_1_12,1,58_1
58_1_13,1,58_1
58_1_14,1,58_1
58_1_15,1,58_1
58_1_16,1,58_1
58_1_17,1,58_1
58_1_18,1,58_1
58_1_19,1,58_1
58_1_20,1,58_1
58_1_21,1,58_1
58_1_22,1,58_1
58_1_23,1,58_1
58_1_24,1,58_1
58_1_25,1,58_1
58_1_26,1,58_1
58_1_27,1,58_1
58_1_28,1,58_1
58_1_29,1,58_1
58_1_30,1,58_1
58_1_31,1,58_1
58_1_32,1,58_1
58_1_33,1,58_1
58_1_34,1,58_1
58_1_35,1,58_1
58_1_36,1,58_1
58_1_37,1,58_1
58_1_38,1,58_1
58_1_39,1,58_1
58_1_40,1,58_1
58_1_41,1,58_1
58_1_42,1,58_1
58_1_43,1,58_1
58_1_44,1,58_1
58_1_45,1,58_1
58_1_46,1,58_1
58_1_47,1,58_1
58_1_48,1,58_1
58_1_49,1,58_1
58_1_50,1,58_1
58_1_51,1,58_1
58_1_52,1,58_1
58_1_53,1,58_1
58_1_54,1,58_1
58_1_55,1,58_1
58_1_56,1,58_1
58_1_57,1,58_1
58_1_58,1,58_1
58_1_59,1,58_1
58_1_60,1,58_1
58_1_61,1,58_1
58_1_62,1,58_1
58_1_63,1,58_1
58_1_64,1,58_1
58_1_65,1,58_1
58_1_66,1,58_1
58_1_67,1,58_1
58_1_68,1,58_1
58_1_69,1,58_1
58_1_70,1,58_1
58_1_71,1,58_1
58_1_72,1,58_1
58_1_73,1,58_1
58_1_74,1,58_1
58_1_75,1,58_1
58_1_76,1,58_1
58_1_77,1,58_1
58_1_78,1,58_1
58_1_79,1,58_1
58_1_80,1,58_1
58_1_81,1,58_1
58_1_82,1,58_1
58_1_83,1,58_1
58_1_84,1,58_1
58_1_85,1,58_1
58_1_86,1,58_1
58_1_87,1,58_1
58_1_88,1,58_1
58_1_89,1,58_1
58_1_90,1,58_1
58_1_91,1,58_1
58_1_92,1,58_1
58_1_93,1,58_1
58_1_94,1,58_1
58_1_95,1,58_1
58_1_96,1,58_1
58_1_97,1,58_1
58_1_98,1,58_1
58_1_99,1,58_1
58_1_100,1,58_1
58_1_101,1,58_1
58_1_102,1,58_1
58_1_103,1,58_1
58_1_104,1,58_1
58_1_105,1,58_1
58_1_106,1,58_1
58_1_107,1,58_1
58_1_108,1,58_1
58_1_109,1,58_1
58_1_110,1,58_1
58_1_111,1,58_1
58_1_112,1,58_1
58_1_113,1,58_1
58_1_114,1,58_1
58_1_115,1,58_1
58_1_116,1,58_1
58_1_117,1,58_1
58_1_118,1,58_1
58_1_119,1,58_1
58_1_120,1,58_1
58_1_121,1,58_1
58_1_122,1,58_1
58_1_123,1,58_1
58_1_124,1,58_1
58_1_125,1,58_1
58_1_126,1,58_1
58_1_127,1,58_1
58_1_128,1,58_1
58_1_129,1,58_1
58_1_130,1,58_1
58_1_131,1,58_1
58_1_132,1,58_1
58_1_133,1,58_1
58_1_134,1,58_1
58_1_135,1,58_1
58_1_136,1,58_1
58_1_137,1,58_1
58_1_138,1,58_1
58_1_139,1,58_1
58_1_140,1,58_1
58_1_141,1,58_1
58_1_142,1,58_1
58_1_143,1,58_1
58_1_144,1,58_1
58_1_145,1,58_1
58_1_146,1,58_1
58_1_147,1,58_1
58_1_148,1,58_1
58_1_149,1,58_1
58_1_150,1,58_1
58_1_151,1,58_1
58_1_152,1,58_1
58_1_153,1,58_1
58_1_154,1,58_1
58_1_155,1,58_1
58_1_156,1,58_1
